Combinado,Floral,Generico,Geometrico,Liso,Precio,Ventas
0,0,0,0,1,407.33,20
0,0,0,0,1,403.00,50
0,0,0,0,1,481.00,10
0,1,0,0,0,339.00,300
0,0,0,0,1,888.00,1000
0,0,0,1,0,134.00,100
0,0,0,0,1,172.00,200
0,0,0,0,1,840.00,1000
0,0,0,0,1,349.00,50
0,0,0,0,1,581.00,60
0,1,0,0,0,318.78,60
0,0,0,0,1,829.00,50
0,0,1,0,0,254.04,10
0,0,0,1,0,122.00,200
0,0,0,0,1,264.00,400
0,0,0,0,1,359.00,20
0,1,0,0,0,193.00,50
0,0,0,0,1,163.00,500
0,0,0,0,1,260.00,30
1,0,0,0,0,247.17,80
0,0,1,0,0,88.00,300
0,0,0,0,1,371.91,200
0,0,0,0,1,584.00,10
0,0,0,0,1,136.00,300
0,0,0,0,1,191.26,20
0,0,0,0,1,"1,050.00",1000
0,0,0,0,1,862.00,10
0,1,0,0,0,295.00,200
0,0,0,0,1,325.00,50
0,0,1,0,0,330.00,1000
0,0,0,0,1,267.00,60
0,1,0,0,0,195.20,200
1,0,0,0,0,372.00,60
0,0,0,0,1,512.00,1000
0,0,0,0,1,132.44,70
1,0,0,0,0,393.55,1000
0,0,1,0,0,79.00,20
0,0,0,0,1,180.18,600
0,0,0,0,1,308.79,50
0,1,0,0,0,453.00,70
0,0,0,0,1,259.00,10
0,0,0,0,1,369.75,40
0,0,0,1,0,198.66,10
0,0,0,0,1,311.00,1000
0,0,0,0,1,226.00,1000
0,1,0,0,0,416.00,10
0,0,0,0,1,210.40,600
0,0,0,0,1,241.00,10
0,0,0,0,1,365.60,50
0,0,0,0,1,372.00,90
0,0,0,0,1,295.00,200
0,0,0,0,1,195.00,20
0,0,0,0,1,883.00,10
0,0,0,0,1,259.00,100
0,0,1,0,0,353.60,60
0,1,0,0,0,402.00,1000
1,0,0,0,0,492.00,80
1,0,0,0,0,218.27,20
0,0,0,0,1,450.00,30
0,0,0,0,1,567.00,20
0,1,0,0,0,283.00,20
0,1,0,0,0,301.00,40
0,0,0,0,1,173.60,700
0,1,0,0,0,199.20,100
0,1,0,0,0,228.00,50
0,1,0,0,0,184.00,100
0,0,0,0,1,287.00,30
0,0,1,0,0,205.70,11
0,1,0,0,0,256.00,100
0,1,0,0,0,173.00,200
0,0,0,0,1,414.00,20
0,0,0,0,1,279.00,40
0,0,0,0,1,201.60,70
0,1,0,0,0,126.29,300
0,0,1,0,0,420.00,10
1,0,0,0,0,308.00,1000
0,0,0,0,1,262.00,90
0,0,0,0,1,397.00,30
0,0,1,0,0,151.00,500
0,1,0,0,0,355.00,1000
0,0,0,1,0,540.00,100
0,0,0,0,1,227.00,30
0,0,0,1,0,411.00,10
1,0,0,0,0,438.00,10
0,0,0,0,1,278.00,1000
0,1,0,0,0,207.00,700
0,1,0,0,0,756.00,20
0,0,0,0,1,504.00,50
0,0,0,0,1,373.00,80
0,0,0,1,0,234.00,200
0,0,0,1,0,285.60,50
1,0,0,0,0,"1,302.00",10
0,1,0,0,0,291.00,90
0,0,0,0,1,193.00,200
0,1,0,0,0,507.00,20
0,0,0,0,1,278.00,60
0,0,0,0,1,647.00,1000
0,0,1,0,0,151.30,90
0,1,0,0,0,556.00,100
0,1,0,0,0,283.00,200
0,0,0,0,1,339.00,40
0,1,0,0,0,211.75,60
0,0,0,1,0,180.00,1000
0,1,0,0,0,265.00,50
1,0,0,0,0,197.00,10
0,0,1,0,0,410.55,1000
0,1,0,0,0,251.79,700
0,0,0,0,1,231.00,1000
0,0,0,0,1,271.00,50
0,0,1,0,0,284.00,70
0,0,0,1,0,233.00,400
1,0,0,0,0,508.00,1000
1,0,0,0,0,205.86,40
0,1,0,0,0,196.00,50
0,0,0,0,1,449.00,60
0,0,1,0,0,169.36,200
0,1,0,0,0,284.00,80
0,0,0,0,1,291.27,400
1,0,0,0,0,275.00,70
0,0,0,0,1,171.00,30
0,0,0,0,1,243.00,10
0,1,0,0,0,193.00,10
0,0,1,0,0,199.00,1000
0,1,0,0,0,208.67,200
0,0,0,0,1,395.00,20
0,0,0,0,1,289.81,80
0,1,0,0,0,391.00,30
0,1,0,0,0,337.00,100
0,0,1,0,0,324.00,50
1,0,0,0,0,303.00,20
0,1,0,0,0,351.00,20
0,0,0,1,0,147.07,60
0,1,0,0,0,295.68,10
0,1,0,0,0,138.17,40
0,1,0,0,0,458.00,20
0,0,0,0,1,175.00,100
0,0,0,1,0,180.00,100
0,1,0,0,0,400.00,50
0,0,0,0,1,268.80,200
0,1,0,0,0,735.00,10
0,1,0,0,0,163.24,70
0,1,0,0,0,250.00,20
0,1,0,0,0,378.00,60
1,0,0,0,0,271.00,1000
0,0,0,0,1,183.00,100
1,0,0,0,0,282.00,1000
0,1,0,0,0,136.80,200
0,1,0,0,0,345.00,30
0,0,0,0,1,193.00,80
1,0,0,0,0,320.00,50
0,0,0,0,1,206.00,20
0,1,0,0,0,252.60,10
0,0,0,0,1,249.00,40
0,1,0,0,0,181.00,100
0,0,1,0,0,177.00,80
0,0,0,1,0,338.00,50
1,0,0,0,0,169.00,70
0,0,0,0,1,232.00,20
0,0,0,0,1,665.00,1000
0,1,0,0,0,182.00,1000
0,1,0,0,0,395.00,1000
0,1,0,0,0,180.00,20
0,0,0,1,0,274.00,40
0,0,0,1,0,195.00,30
0,0,0,0,1,500.00,1000
0,0,0,0,1,508.00,10
0,1,0,0,0,272.00,30
0,0,1,0,0,225.00,200
0,0,0,1,0,269.00,1000
0,1,0,0,0,210.00,20
0,1,0,0,0,610.00,1000
0,0,1,0,0,418.00,20
0,0,0,1,0,360.00,30
0,1,0,0,0,421.00,20
0,1,0,0,0,377.00,10
0,0,0,0,1,189.00,200
0,0,0,0,1,308.00,10
0,0,0,0,1,167.20,90
0,0,0,0,1,374.00,30
0,0,0,0,1,625.00,60
0,0,0,0,1,205.86,40
0,0,0,0,1,363.00,40
0,0,0,0,1,179.41,700
0,0,0,0,1,199.75,100
0,0,0,0,1,293.00,1000
0,0,0,0,1,265.00,40
0,0,0,0,1,399.50,40
0,0,0,1,0,827.00,20
0,0,0,0,1,360.00,70
0,0,0,0,1,475.00,200
1,0,0,0,0,311.08,800
0,1,0,0,0,212.25,12
0,0,0,0,1,394.00,1000
0,0,0,0,1,351.00,1000
0,0,0,0,1,231.00,1000
1,0,0,0,0,303.00,50
0,0,0,0,1,393.00,1000
0,0,0,0,1,277.00,100
0,0,0,0,1,459.00,1000
1,0,0,0,0,341.00,1000
0,0,0,0,1,316.00,1000
0,0,0,0,1,254.00,60
0,0,0,0,1,300.00,400
0,0,0,0,1,236.00,50
0,0,0,0,1,147.00,300
0,0,0,0,1,359.00,10
0,0,0,1,0,482.00,20
0,0,0,0,1,440.00,30
0,0,0,0,1,199.00,80
0,0,0,0,1,380.00,10
0,0,0,1,0,374.00,10
0,0,0,1,0,311.00,1000
0,0,0,1,0,362.00,1000
0,0,0,0,1,249.00,1000
0,0,0,0,1,205.59,20
1,0,0,0,0,286.00,1000
0,1,0,0,0,345.00,1000
0,0,0,0,1,256.00,100
0,0,0,0,1,424.00,40
0,0,0,0,1,347.00,300
0,0,0,0,1,677.00,20
0,0,0,0,1,289.52,30
0,0,0,0,1,206.59,16
0,0,0,0,1,543.62,30
0,0,0,0,1,243.95,1000
0,0,0,0,1,147.00,90
0,0,0,0,1,319.00,1000
0,0,0,0,1,351.05,50
0,0,0,0,1,502.00,10
0,0,0,0,1,689.92,1000
0,0,0,0,1,358.00,10
1,0,0,0,0,208.00,50
0,1,0,0,0,79.00,10
0,0,0,0,1,444.00,1000
0,0,0,0,1,351.12,70
0,0,0,0,1,183.96,11
0,0,0,1,0,299.00,10
0,0,0,0,1,204.00,1000
0,0,0,0,1,310.00,80
0,0,0,0,1,456.00,50
0,0,0,0,1,304.00,80
0,0,0,0,1,193.00,70
0,0,0,0,1,259.00,1000
1,0,0,0,0,294.00,1000
0,0,0,0,1,272.00,100
0,0,0,0,1,390.00,1000
0,0,0,0,1,244.00,1000
0,1,0,0,0,220.50,60
0,0,0,1,0,170.00,800
0,0,0,0,1,260.00,20
0,0,0,0,1,283.00,100
0,0,0,0,1,184.80,100
0,0,0,0,1,292.00,90
0,0,0,1,0,591.00,10
0,0,0,1,0,162.35,100
0,0,0,0,1,474.00,1000
0,0,0,0,1,331.00,10
0,0,0,1,0,147.00,400
0,0,0,0,1,234.85,60
0,0,0,0,1,238.00,50
0,0,0,0,1,234.00,20
0,0,0,0,1,447.00,20
0,0,0,0,1,182.40,300
1,0,0,0,0,257.00,50
0,0,0,0,1,357.00,200
1,0,0,0,0,307.00,30
0,0,1,0,0,545.00,50
0,0,0,0,1,244.00,20
0,0,0,0,1,169.60,100
0,0,0,0,1,285.00,100
0,0,0,0,1,416.00,1000
1,0,0,0,0,198.66,100
0,0,0,0,1,506.00,80
0,0,0,1,0,308.00,500
0,0,0,0,1,373.00,100
0,0,0,0,1,286.00,100
0,0,0,0,1,235.00,300
0,0,0,0,1,350.00,30
0,0,0,0,1,204.00,1000
0,0,0,0,1,283.00,30
0,0,0,0,1,434.00,1000
0,0,0,0,1,378.00,40
0,0,0,0,1,371.00,20
0,0,0,0,1,312.00,30
0,0,0,0,1,336.00,50
0,0,0,0,1,234.00,100
0,0,0,0,1,285.00,30
0,0,0,0,1,520.00,60
1,0,0,0,0,178.00,300
0,0,0,1,0,204.00,70
0,0,0,0,1,279.00,30
0,0,0,1,0,284.00,100
0,0,0,1,0,819.00,1000
0,0,0,0,1,155.20,200
0,0,0,0,1,206.00,50
0,0,0,0,1,330.33,1000
1,0,0,0,0,366.52,20
0,0,0,1,0,364.00,10
0,0,0,0,1,358.05,60
0,0,0,0,1,542.00,1000
0,0,0,0,1,340.00,30
0,0,0,0,1,735.00,10
0,0,0,0,1,212.52,30
0,0,0,0,1,193.00,100
0,0,0,0,1,299.00,1000
1,0,0,0,0,233.00,20
0,0,0,0,1,218.00,1000
0,0,0,0,1,374.40,200
0,0,0,0,1,271.00,40
1,0,0,0,0,395.00,40
0,0,0,0,1,369.60,40
1,0,0,0,0,279.20,100
0,0,0,0,1,419.00,1000
0,0,0,0,1,319.00,100
0,0,0,0,1,356.00,20
0,0,0,0,1,466.00,50
0,0,0,0,1,279.00,10
0,0,0,0,1,381.00,1000
0,0,0,0,1,344.00,50
0,0,0,0,1,216.00,10
0,0,0,0,1,210.00,800
0,0,0,0,1,295.80,1000
0,0,0,0,1,542.30,10
0,0,0,0,1,461.00,20
0,0,0,0,1,264.00,1000
1,0,0,0,0,304.00,20
0,0,0,0,1,319.00,1000
1,0,0,0,0,326.00,10
0,0,0,0,1,393.60,60
0,0,0,0,1,189.00,800
0,0,0,0,1,283.00,100
0,0,0,0,1,386.00,10
0,0,0,0,1,500.00,60
1,0,0,0,0,229.81,1000
0,0,0,0,1,360.00,200
0,0,0,0,1,597.00,1000
0,0,0,0,1,605.00,10
0,0,0,0,1,325.00,70
0,0,0,0,1,272.58,60
0,0,0,0,1,315.00,1000
0,0,0,0,1,544.00,1000
1,0,0,0,0,314.00,30
0,0,0,0,1,209.40,1000
0,0,0,0,1,361.60,100
0,0,0,0,1,168.30,10
0,0,0,0,1,271.00,1000
0,0,0,0,1,537.75,20
0,0,0,0,1,217.14,50
1,0,0,0,0,165.55,100
0,0,0,0,1,323.00,100
1,0,0,0,0,303.00,1000
0,0,0,0,1,211.00,1000
0,0,0,0,1,200.00,200
0,0,0,0,1,164.05,300
0,0,0,0,1,195.00,100
0,0,0,0,1,401.00,1000
0,0,0,0,1,295.00,30
0,0,0,1,0,410.00,50
0,0,0,0,1,467.00,10
0,0,0,1,0,346.00,1000
0,0,0,1,0,181.00,50
0,0,0,1,0,158.00,1000
1,0,0,0,0,284.00,100
0,0,0,1,0,388.36,300
0,1,0,0,0,212.00,60
0,0,0,0,1,481.00,50
0,0,0,0,1,164.00,100
0,0,0,0,1,228.00,30
0,0,0,0,1,321.00,10
0,0,0,0,1,403.00,50
0,0,0,0,1,530.00,50
0,0,0,1,0,286.40,90
0,0,0,0,1,647.70,1000
0,0,0,0,1,253.00,30
0,0,0,0,1,299.00,1000
0,0,0,0,1,441.00,30
0,0,0,0,1,265.50,300
0,0,0,0,1,349.00,20
0,0,0,0,1,381.00,10
0,0,0,0,1,402.05,100
0,0,1,0,0,241.00,60
0,0,0,0,1,167.72,10
0,0,1,0,0,408.00,50
0,0,0,1,0,295.65,800
0,0,0,0,1,366.00,30
0,0,0,0,1,268.64,200
0,0,0,0,1,217.60,70
0,0,0,0,1,129.36,26
0,0,0,0,1,316.00,60
0,0,0,0,1,344.00,1000
0,0,0,0,1,267.20,30
0,0,0,0,1,631.00,1000
0,0,0,0,1,201.48,500
1,0,0,0,0,399.00,100
0,0,0,0,1,272.00,1000
0,0,0,0,1,190.00,60
0,1,0,0,0,151.11,74
0,0,0,0,1,421.00,10
0,0,0,0,1,126.00,300
0,0,0,0,1,385.00,1000
0,0,0,0,1,778.00,60
1,0,0,0,0,259.00,60
0,0,0,0,1,490.00,200
0,0,0,0,1,416.50,30
0,0,0,0,1,186.00,200
0,0,0,1,0,221.85,1000
0,1,0,0,0,762.00,90
0,0,0,0,1,381.00,200
1,0,0,0,0,191.00,40
0,0,0,0,1,251.00,30
0,0,0,0,1,390.00,1000
0,1,0,0,0,264.00,1000
0,0,0,0,1,230.00,10
0,0,0,0,1,387.00,1000
0,0,0,0,1,147.84,1000
0,0,0,0,1,236.00,70
0,0,0,0,1,514.25,40
0,0,0,0,1,155.00,80
0,0,1,0,0,402.00,70
0,0,0,0,1,729.00,10
0,1,0,0,0,248.71,10
0,0,1,0,0,302.00,30
0,0,0,1,0,396.00,1000
1,0,0,0,0,471.00,1000
0,0,0,0,1,159.87,22
0,1,0,0,0,252.00,40
0,1,0,0,0,277.95,60
0,0,0,0,1,439.67,20
0,1,0,0,0,619.00,10
0,0,0,1,0,227.00,50
0,0,0,1,0,240.00,200
0,1,0,0,0,724.00,100
0,0,1,0,0,499.00,100
0,0,0,0,1,379.00,80
0,0,0,0,1,193.00,60
0,0,0,0,1,202.00,100
0,0,0,0,1,184.00,10
0,1,0,0,0,206.40,40
0,0,0,1,0,154.00,50
0,1,0,0,0,360.00,40
0,0,0,0,1,260.00,60
0,1,0,0,0,166.00,1000
0,0,0,0,1,457.00,10
0,0,1,0,0,217.00,70
1,0,0,0,0,289.85,100
0,0,0,1,0,257.00,1000
0,1,0,0,0,333.00,50
0,0,0,0,1,180.00,30
0,0,0,1,0,293.00,1000
0,0,1,0,0,432.00,10
0,0,0,0,1,93.79,80
0,0,0,0,1,279.00,1000
0,0,1,0,0,212.00,50
0,1,0,0,0,384.00,1000
0,0,0,0,1,451.00,10
0,1,0,0,0,309.54,80
1,0,0,0,0,232.00,50
0,1,0,0,0,209.51,100
0,1,0,0,0,215.00,30
0,0,0,1,0,243.00,100
0,1,0,0,0,214.00,1000
0,0,1,0,0,463.00,70
0,1,0,0,0,229.00,30
1,0,0,0,0,386.75,1000
0,0,0,0,1,197.00,30
0,0,0,0,1,297.00,1000
0,1,0,0,0,323.00,1000
0,0,0,0,1,204.00,60
0,0,1,0,0,437.25,300
1,0,0,0,0,270.00,200
0,0,0,0,1,408.00,1000
0,1,0,0,0,189.42,90
0,0,0,0,1,547.00,10
0,0,1,0,0,372.00,10
0,0,0,0,1,222.00,50
0,0,0,0,1,215.00,50
0,1,0,0,0,258.00,50
0,0,0,1,0,187.00,20
0,1,0,0,0,440.00,30
0,0,0,0,1,182.00,20
0,0,0,1,0,232.00,20
0,1,0,0,0,265.00,40
0,0,0,0,1,261.00,20
0,1,0,0,0,262.00,10
0,0,0,1,0,232.00,100
0,0,1,0,0,615.00,10
0,0,0,1,0,379.00,1000
0,0,0,0,1,275.00,300
0,0,0,1,0,252.00,10
0,1,0,0,0,233.00,80
0,0,0,0,1,353.00,1000
0,0,0,0,1,313.00,70
0,0,0,0,1,255.20,300
0,0,1,0,0,347.48,10
0,1,0,0,0,189.00,100
0,0,0,0,1,315.00,1000
1,0,0,0,0,631.00,20
1,0,0,0,0,315.00,1000
0,0,1,0,0,338.00,100
0,0,0,0,1,204.00,60
0,1,0,0,0,639.00,60
0,0,0,0,1,187.20,100
0,0,0,0,1,159.98,1000
0,0,0,0,1,343.00,1000
0,1,0,0,0,"1,029.00",1000
0,1,0,0,0,317.00,1000
0,0,0,0,1,258.00,1000
1,0,0,0,0,366.00,50
0,0,0,0,1,606.00,20
0,0,1,0,0,625.00,60
1,0,0,0,0,175.00,100
1,0,0,0,0,351.00,20
0,1,0,0,0,221.00,40
0,1,0,0,0,238.00,10
0,0,0,0,1,270.00,20
1,0,0,0,0,213.00,80
0,0,0,0,1,357.00,40
0,0,0,0,1,395.00,1000
0,1,0,0,0,249.66,100
0,0,0,0,1,228.80,90
0,0,0,1,0,238.00,100
0,0,0,0,1,313.00,10
0,0,0,0,1,176.00,1000
0,1,0,0,0,92.00,1000
0,0,1,0,0,257.00,100
0,0,0,0,1,247.00,70
0,1,0,0,0,462.82,200
0,0,0,1,0,503.00,40
0,1,0,0,0,172.28,35
0,1,0,0,0,599.00,100
0,1,0,0,0,404.00,10
0,0,0,0,1,361.13,80
1,0,0,0,0,651.20,20
0,0,0,0,1,223.00,1000
0,0,1,0,0,294.00,60
0,0,0,0,1,673.00,1000
1,0,0,0,0,174.00,1000
1,0,0,0,0,225.00,20
0,1,0,0,0,239.00,1000
1,0,0,0,0,225.00,10
0,0,0,1,0,254.00,1000
0,1,0,0,0,231.00,20
0,0,0,0,1,200.00,100
0,0,0,0,1,177.00,80
0,1,0,0,0,305.00,1000
0,0,0,0,1,412.00,30
0,0,0,1,0,79.20,1000
0,0,0,0,1,250.00,10
0,0,0,0,1,309.00,1000
0,1,0,0,0,167.00,1000
0,0,0,0,1,213.00,100
0,0,1,0,0,268.00,300
0,0,1,0,0,529.00,90
0,0,0,0,1,191.20,60
0,0,0,1,0,193.60,1000
0,1,0,0,0,225.00,200
0,1,0,0,0,285.00,1000
0,1,0,0,0,255.50,20
0,0,0,0,1,244.00,50
0,0,0,0,1,202.00,70
0,0,1,0,0,242.00,1000
0,0,0,0,1,337.50,100
1,0,0,0,0,174.00,100
0,0,0,0,1,284.90,1000
1,0,0,0,0,590.00,1000
1,0,0,0,0,213.00,100
0,0,1,0,0,571.00,200
0,1,0,0,0,395.00,1000
0,1,0,0,0,249.00,40
0,0,0,0,1,600.00,30
0,0,0,0,1,232.00,200
0,0,0,1,0,312.00,200
0,0,0,1,0,291.00,70
0,1,0,0,0,180.00,100
0,0,1,0,0,373.00,60
0,0,0,0,1,442.00,1000
0,0,0,0,1,543.00,1000
0,0,0,0,1,358.00,1000
0,0,0,0,1,302.61,40
0,0,0,0,1,229.60,100
0,1,0,0,0,387.00,1000
0,1,0,0,0,300.00,300
0,0,0,0,1,255.00,20
0,1,0,0,0,169.15,100
0,0,0,0,1,404.00,30
1,0,0,0,0,187.00,100
0,1,0,0,0,253.00,1000
0,0,0,0,1,197.00,50
0,0,0,1,0,214.00,10
0,0,0,0,1,303.00,1000
0,0,1,0,0,437.00,30
0,1,0,0,0,186.00,100
0,1,0,0,0,213.60,50
0,0,0,0,1,720.00,1000
0,0,0,0,1,246.00,400
0,0,0,0,1,375.00,30
0,0,0,0,1,247.00,10
0,0,0,0,1,349.00,70
0,1,0,0,0,338.00,1000
0,0,0,0,1,438.00,1000
0,0,0,0,1,197.00,1000
0,0,0,0,1,424.00,80
0,1,0,0,0,319.00,20
0,1,0,0,0,544.00,30
0,0,0,0,1,254.00,100
0,0,0,0,1,204.00,100
0,0,0,0,1,"1,050.00",1000
0,0,0,0,1,661.43,70
0,0,0,0,1,514.00,1000
1,0,0,0,0,236.25,30
0,0,0,0,1,359.00,1000
0,0,0,0,1,286.00,50
0,0,0,0,1,158.00,90
0,0,0,0,1,509.00,80
0,0,0,0,1,201.60,10
0,1,0,0,0,205.60,100
0,0,0,1,0,341.00,1000
0,1,0,0,0,641.00,10
0,0,0,1,0,275.00,50
0,0,0,1,0,390.00,1000
0,0,0,0,1,255.00,20
0,0,0,0,1,440.00,20
0,0,1,0,0,270.00,10
0,0,0,0,1,179.00,40
0,0,0,0,1,167.00,1000
0,1,0,0,0,392.00,20
0,0,0,0,1,165.00,200
0,0,0,0,1,434.00,100
0,0,0,0,1,259.00,10
0,0,0,0,1,172.55,90
0,0,0,0,1,206.00,20
0,0,0,0,1,342.00,60
0,0,0,0,1,337.00,10
0,1,0,0,0,184.87,20
0,0,0,0,1,322.00,50
0,1,0,0,0,210.40,800
0,0,0,0,1,283.00,1000
0,0,0,0,1,378.07,40
0,0,0,0,1,304.00,70
0,0,0,0,1,279.51,20
0,0,0,1,0,252.00,20
0,0,0,0,1,331.00,10
0,0,0,0,1,200.02,80
0,0,0,0,1,240.81,10
0,0,0,0,1,226.00,10
0,0,0,0,1,253.00,100
0,1,0,0,0,176.00,1000
0,1,0,0,0,704.00,1000
0,0,0,1,0,398.00,1000
0,0,0,0,1,148.80,100
0,0,0,1,0,282.59,100
0,0,0,0,1,243.00,300
1,0,0,0,0,248.20,80
0,0,0,0,1,389.09,10
0,0,0,0,1,237.93,400
0,0,0,1,0,198.00,900
0,0,1,0,0,319.00,10
0,0,0,0,1,284.00,1000
0,0,0,0,1,278.00,1000
0,0,0,0,1,280.00,80
0,0,0,0,1,204.00,1000
0,0,0,0,1,281.00,1000
0,0,0,0,1,377.00,20
0,0,0,0,1,205.00,30
1,0,0,0,0,389.00,30
0,1,0,0,0,326.00,1000
0,0,0,0,1,183.00,40
0,0,0,0,1,213.89,40
0,0,0,0,1,327.00,1000
0,0,0,0,1,241.00,10
1,0,0,0,0,274.00,20
0,0,0,0,1,557.00,1000
0,0,0,0,1,324.00,10
0,0,0,0,1,421.00,80
0,0,1,0,0,278.00,1000
0,0,0,0,1,241.00,70
0,0,0,0,1,329.00,30
0,0,0,0,1,244.50,30
0,0,1,0,0,276.67,40
0,1,0,0,0,419.00,1000
0,0,0,1,0,357.00,1000
0,0,0,0,1,270.30,1000
0,0,0,0,1,612.00,60
0,0,0,0,1,317.00,1000
0,1,0,0,0,945.00,1000
0,1,0,0,0,247.00,1000
0,0,0,0,1,331.10,100
0,0,0,0,1,279.65,10
1,0,0,0,0,248.00,40
0,0,0,0,1,520.00,1000
0,0,0,0,1,186.00,100
0,1,0,0,0,566.00,1000
0,0,0,0,1,416.00,80
0,0,0,1,0,211.75,40
1,0,0,0,0,193.00,400
0,1,0,0,0,147.84,20
0,1,0,0,0,175.00,10
0,0,0,0,1,269.99,10
0,0,0,0,1,399.00,10
1,0,0,0,0,272.00,10
0,0,0,1,0,251.20,30
0,0,0,0,1,357.00,40
0,0,0,0,1,301.00,60
0,0,1,0,0,247.20,60
0,1,0,0,0,349.00,20
0,0,0,0,1,156.00,100
0,1,0,0,0,235.50,200
0,1,0,0,0,316.00,30
0,0,0,0,1,253.00,20
0,1,0,0,0,214.00,1000
0,0,0,1,0,581.00,1000
1,0,0,0,0,235.00,60
0,0,0,0,1,314.16,50
0,0,0,0,1,279.00,50
0,1,0,0,0,324.94,100
0,0,0,0,1,257.18,10
0,0,1,0,0,174.00,100
1,0,0,0,0,316.00,1000
0,0,0,0,1,387.00,50
1,0,0,0,0,157.00,300
0,1,0,0,0,262.00,10
0,0,0,0,1,232.00,60
0,0,0,0,1,513.00,1000
0,0,0,0,1,421.00,90
1,0,0,0,0,231.00,1000
0,0,0,1,0,454.00,1000
0,0,1,0,0,291.00,20
0,1,0,0,0,830.45,20
0,0,0,1,0,322.00,1000
0,0,1,0,0,582.00,80
0,1,0,0,0,322.00,20
0,0,0,0,1,304.00,10
0,0,1,0,0,492.00,20
0,0,0,0,1,233.00,1000
0,0,0,0,1,178.00,30
1,0,0,0,0,224.07,1000
0,0,0,1,0,239.00,40
0,0,0,1,0,194.00,200
0,0,0,0,1,332.00,200
0,0,0,0,1,307.00,30
0,0,0,0,1,242.36,30
0,1,0,0,0,463.00,40
0,0,0,0,1,329.00,10
0,0,0,1,0,383.00,1000
0,0,0,1,0,294.00,10
1,0,0,0,0,722.00,30
0,0,0,1,0,357.00,10
0,0,0,0,1,189.00,1000
0,0,0,0,1,156.00,800
0,0,0,1,0,224.00,10
0,0,1,0,0,211.00,80
0,1,0,0,0,501.00,1000
0,0,0,0,1,263.00,1000
0,1,0,0,0,381.00,1000
0,0,0,1,0,218.45,100
0,1,0,0,0,381.00,50
0,0,0,0,1,797.00,20
0,0,0,0,1,273.00,10
0,1,0,0,0,218.00,100
0,0,0,0,1,242.36,1000
1,0,0,0,0,143.00,1000
0,0,0,1,0,310.00,10
0,0,1,0,0,197.00,1000
0,0,1,0,0,175.00,100
0,0,0,0,1,312.00,10
0,1,0,0,0,169.40,20
1,0,0,0,0,394.00,10
1,0,0,0,0,308.00,1000
0,1,0,0,0,111.00,20
0,1,0,0,0,252.00,10
0,1,0,0,0,292.00,20
0,0,0,1,0,302.00,100
0,0,0,1,0,395.00,10
0,0,0,1,0,207.00,30
0,0,0,0,1,289.50,1000
0,1,0,0,0,341.00,30
0,1,0,0,0,190.00,300
1,0,0,0,0,216.00,100
0,0,0,1,0,447.00,50
0,1,0,0,0,211.00,40
0,0,0,0,1,183.00,50
0,0,1,0,0,256.00,1000
0,1,0,0,0,296.00,1000
0,0,0,0,1,160.00,1000
0,0,0,0,1,117.00,20
0,0,0,0,1,236.00,1000
0,0,0,0,1,303.00,10
0,0,0,0,1,368.90,10
1,0,0,0,0,390.15,10
0,1,0,0,0,703.00,1000
0,1,0,0,0,210.00,1000
0,0,0,0,1,234.00,60
0,0,0,0,1,187.00,1000
1,0,0,0,0,191.00,100
0,0,0,0,1,168.00,100
0,1,0,0,0,241.00,40
0,0,0,1,0,226.00,100
0,0,0,1,0,81.00,200
0,1,0,0,0,388.00,90
0,0,0,0,1,215.00,100
0,0,0,0,1,228.00,1000
0,0,0,0,1,289.00,20
1,0,0,0,0,613.64,1000
1,0,0,0,0,455.00,10
0,0,1,0,0,164.78,100
0,0,0,0,1,289.00,20
1,0,0,0,0,321.86,10
0,0,0,0,1,286.00,20
0,1,0,0,0,251.00,10
0,0,0,0,1,302.00,100
0,0,0,0,1,209.00,10
0,0,0,0,1,258.40,50
0,0,0,0,1,331.00,40
0,1,0,0,0,368.00,20
0,0,0,0,1,274.00,1000
0,1,0,0,0,162.00,100
0,0,0,0,1,361.00,1000
1,0,0,0,0,232.05,10
0,0,0,0,1,249.00,1000
0,1,0,0,0,221.00,80
0,0,1,0,0,414.00,1000
0,0,0,0,1,221.00,1000
0,0,0,0,1,245.00,90
0,1,0,0,0,276.00,10
0,0,1,0,0,283.00,1000
0,0,0,0,1,376.00,1000
0,1,0,0,0,306.00,20
0,1,0,0,0,185.00,40
0,0,0,0,1,332.00,1000
1,0,0,0,0,374.40,200
0,1,0,0,0,422.00,30
0,0,1,0,0,395.00,1000
0,0,0,1,0,276.00,50
0,0,0,0,1,357.00,1000
0,0,1,0,0,348.00,50
0,1,0,0,0,253.00,200
0,1,0,0,0,343.00,60
0,0,0,0,1,261.00,10
1,0,0,0,0,260.26,1000
0,0,0,0,1,378.00,1000
0,0,0,0,1,176.00,1000
0,0,0,0,1,271.00,50
0,0,0,0,1,316.00,1000
0,0,1,0,0,271.00,30
0,0,0,0,1,175.80,10
0,1,0,0,0,463.00,1000
0,0,0,0,1,288.80,30
0,0,0,0,1,432.74,90
0,0,0,1,0,223.80,10
0,1,0,0,0,169.15,70
0,0,0,0,1,342.00,1000
0,1,0,0,0,224.00,30
0,0,0,1,0,343.20,80
0,0,0,0,1,176.00,100
0,0,0,0,1,245.00,10
1,0,0,0,0,259.00,20
0,1,0,0,0,385.00,60
1,0,0,0,0,327.00,1000
0,1,0,0,0,221.00,10
